COD_ESC;NOMESC;Dir;MUN;NIVEL SOCIOECONOMICO DOS ALUNOS
74792,00;ZACHARIAS DE SOUZA LEAO EMEIF;LINS;GUAICARA;5,31
362773,00;ADELAIDE BAPTISTA PEREIRA CRUZ PROFA EMEF;LINS;GUAICARA;5,41
362785,00;HENRIQUE UNGER PROF EMEF;LINS;GUAICARA;5,14
479329,00;JARDIM DOM BOSCO;LINS;GUAICARA;5,28
26396,00;JOSE BELMIRO DA ROCHA;LINS;GUAIMBE;5,00
240278,00;ERNESTO LOOSLI EMEF;LINS;GUAIMBE;5,35
22238,00;ENOCH GARCIA LEAL;BARRETOS;GUAIRA;5,13
22421,00;DALVA LELLIS GARCIA PRADO PROFA;BARRETOS;GUAIRA;5,07
22433,00;ZEZINHO PORTUGAL;BARRETOS;GUAIRA;5,33
276923,00;FRANCISCO GOMES DE SOUZA EMEF;BARRETOS;GUAIRA;5,47
276947,00;MARIO LANO PADRE EMEF;BARRETOS;GUAIRA;5,24
276959,00;VICENCINA APARECIDA VACCARO MORSOLETO PROFA EMEF;BARRETOS;GUAIRA;5,59
301516,00;VERA LUCIA VITALI PROFESSORA EMEF;BARRETOS;GUAIRA;5,27
28241,00;CARLOS CASTILHO PROFESSOR;SAO JOSE DO RIO PRETO;GUAPIACU;5,23
192545,00;JOAQUIM ELIAS BOSCAINI PROFESSOR EMEF;SAO JOSE DO RIO PRETO;GUAPIACU;5,25
216483,00;WALDOMIRO GALLO PROF DR EM;SAO JOSE DO RIO PRETO;GUAPIACU;5,35
227473,00;JOSE BATISTA DE LIMA CEL EMEF;SAO JOSE DO RIO PRETO;GUAPIACU;5,40
241532,00;ALBERTO BASILIO DE ALMEIDA PROF EM;SAO JOSE DO RIO PRETO;GUAPIACU;5,06
14333,00;JOAO ANTUNES ALEXANDRE;APIAI;GUAPIARA;4,77
14394,00;THEREZINHA SACCOMANO PASSARO PROFA;APIAI;GUAPIARA;5,10
43369,00;LUIZ PAGLIATO;APIAI;GUAPIARA;4,45
48227,00;LEILA MARISA PASSARO PROFA;APIAI;GUAPIARA;4,46
57496,00;NOEL DE FREITAS GOMES DR EMEF;APIAI;GUAPIARA;5,30
240564,00;BERTHA RAATZ DE OLIVEIRA EMEIEF;APIAI;GUAPIARA;4,72
272700,00;ANISIO SILVA DE OLIVEIRA EMEIEF;APIAI;GUAPIARA;4,50
367515,00;LOURDES DA ROSA NUNES EMEIEF;APIAI;GUAPIARA;4,59
577480,00;EMEIEF OLEGARIO MAGRITO RODRIGUES DA COSTA;APIAI;GUAPIARA;4,72
662550,00;KATSUMI JOJI EMEIEF;APIAI;GUAPIARA;4,66
662574,00;ANTONIO FAUSTINO GONCALVES EMEIEF;APIAI;GUAPIARA;4,31
662641,00;EDUARDO MARCELINO DE JESUS PROF EMEIEF;APIAI;GUAPIARA;4,38
662719,00;HAMILTON BENEDITO DAS NEVES EMEF;APIAI;GUAPIARA;5,05
910004,00;TEREZINHA PAES DE OLIVEIRA;APIAI;GUAPIARA;4,26
913534,00;TOSHIMARO KACUTA COMENDADOR;APIAI;GUAPIARA;4,72
913546,00;ANTONIO DRAGONE;APIAI;GUAPIARA;4,57
23310,00;RONDON MARECHAL;SAO JOAQUIM DA BARRA;GUARA;5,07
274835,00;EMEBTI PROFA ADELAIDE GARNICA;SAO JOAQUIM DA BARRA;GUARA;4,81
274859,00;EMEF PROFA LATIFA SALOMAO MIGLIORI;SAO JOAQUIM DA BARRA;GUARA;4,94
277526,00;EMEF DR NEHIF ANTONIO;SAO JOAQUIM DA BARRA;GUARA;5,34
362967,00;EMEB ENG AGRON URBANO DE ANDRADE JUNQUEIRA - UNIDADE I;SAO JOAQUIM DA BARRA;GUARA;5,20
463243,00;EMEBTI PROFA CORACI MENDES DE OLIVEIRA CAMPOS;SAO JOAQUIM DA BARRA;GUARA;5,29
29506,00;JUVENTINO NOGUEIRA RAMOS;ANDRADINA;GUARACAI;5,13
79972,00;VALERIANO FONSECA EMEF;ANDRADINA;GUARACAI;5,32
28095,00;JOSE ANTONIO SANTANA;BARRETOS;GUARACI;5,03
215533,00;ANTONIO ZUQUIM EMEF;BARRETOS;GUARACI;5,23
298682,00;MERCIA JULIA BARBOSA VELHO PROFA EMEB;BARRETOS;GUARACI;5,08
26864,00;MARILENE DE LURDES LISBOA SINGH PROFESSORA;FERNANDOPOLIS;GUARANI D'OESTE;5,22
358174,00;ALZIRA DO CARMO DIAS MOREIRA PROFA EMEF;FERNANDOPOLIS;GUARANI D'OESTE;5,34
4950,00;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA JULIA FERREIRA LEITE;LINS;GUARANTA;5,13
26402,00;JOSE EGEA PROF;LINS;GUARANTA;5,08
29944,00;JOAO ARRUDA BRASIL;ARACATUBA;GUARARAPES;5,17
30041,00;WALDEMAR QUEIROZ PROF;ARACATUBA;GUARARAPES;5,30
436409,00;ADELMO ALMEIDA EMEB;ARACATUBA;GUARARAPES;5,17
436410,00;ANTONIO PINTO DE OLIVEIRA DOUTOR EMEB;ARACATUBA;GUARARAPES;5,15
436422,00;IVETE ABDO THEODORO DE OLIVEIRA PROFESSORA EMEB;ARACATUBA;GUARARAPES;5,05
907248,00;AIMONE SALA PROF;ARACATUBA;GUARARAPES;5,05
6762,00;ROBERTO FEIJO DOUTOR;JACAREI;GUARAREMA;5,21
6774,00;ANTONIO LERARIO;JACAREI;GUARAREMA;5,18
38398,00;IVAN BRASIL;JACAREI;GUARAREMA;5,42
48082,00;JOSE VEIGA PROF;JACAREI;GUARAREMA;5,10
275797,00;CELIA LEONOR LOPES LUNARDINI PROFA EMEF;JACAREI;GUARAREMA;5,59
364289,00;ALBERTO JOHNNES STEEGER DOM ESCOLA MUNICIPAL;JACAREI;GUARAREMA;5,14
364307,00;SYLVIO LUCIANO DE CAMPOS ESCOLA MUNICIPAL;JACAREI;GUARAREMA;5,32
434498,00;JOSE BENEDITO DOS SANTOS EM;JACAREI;GUARAREMA;4,99
437396,00;EMEF PROF DOMINGOS LERARIO;JACAREI;GUARAREMA;5,48
437414,00;JOAO BAPTISTA JUNGERS EMEF;JACAREI;GUARAREMA;5,26
439046,00;GETULIO VARGAS PRESIDENTE EM;JACAREI;GUARAREMA;5,38
478866,00;JOSE DONIZETE DE PAIVA EM;JACAREI;GUARAREMA;4,89
563201,00;EUNICE LEONOR LOPES PRADO PROFESSORA EM;JACAREI;GUARAREMA;5,48
577078,00;PAULO ISMAEL DOS SANTOS SOBRINHO;JACAREI;GUARAREMA;5,28
581732,00;ESCOLA MUNICIPAL PAULO ISMAEL DOS SANTOS SOBRINHO;JACAREI;GUARAREMA;5,02
902743,00;EMILIA LEITE MARTINS;JACAREI;GUARAREMA;4,95
12634,00;CLOTILDE AYELLO ROCHA PROFA;GUARATINGUETA;GUARATINGUETA;4,96
12658,00;ALFREDO DE BARROS SANTOS PROF ETEC;GUARATINGUETA;GUARATINGUETA;5,91
12661,00;RODRIGUES ALVES CONSELHEIRO;GUARATINGUETA;GUARATINGUETA;5,01
12683,00;JOAQUIM VILELA DE OLIVEIRA MARCONDES;GUARATINGUETA;GUARATINGUETA;5,55
12695,00;ERNESTO QUISSAK PROF;GUARATINGUETA;GUARATINGUETA;5,37
12750,00;MARIA AMALIA DE MAGALHAES TURNER PROFA;GUARATINGUETA;GUARATINGUETA;5,05
12841,00;NILO SANTOS VIEIRA PROF;GUARATINGUETA;GUARATINGUETA;5,10
12919,00;ROGERIO LACAZ PROF;GUARATINGUETA;GUARATINGUETA;5,85
12920,00;FRANCISCO AUGUSTO DA COSTA BRAGA PROF;GUARATINGUETA;GUARATINGUETA;5,19
37175,00;LUIZ MENEZES PROF;GUARATINGUETA;GUARATINGUETA;4,93
45378,00;DINAH MOTTA RUNHA PROFA;GUARATINGUETA;GUARATINGUETA;5,45
46000,00;CARLOS AUGUSTO PATRICIO AMORIM PROF CTIG UNESP;GUARATINGUETA;GUARATINGUETA;6,12
56613,00;LUZIA CASTRO MITTIDIERI PROFA EMEF;GUARATINGUETA;GUARATINGUETA;5,36
56625,00;ZEZE FIGUEIREDO PROFA EMEIEF;GUARATINGUETA;GUARATINGUETA;5,04
82880,00;JOAO MENDES FILHO PROF EMEIEF;GUARATINGUETA;GUARATINGUETA;5,39
85947,00;ALIETE FERREIRA GONCALVES PROFA EMEIEF;GUARATINGUETA;GUARATINGUETA;5,12
85959,00;FERNANDO ALENCAR PINTO EMEIEF;GUARATINGUETA;GUARATINGUETA;5,08
208097,00;MARIA CARMELITA DE MORAES PROFA EMEIEFI;GUARATINGUETA;GUARATINGUETA;4,66
218583,00;HELOISA HELENA RODRIGUES ALVES SANCHES PROFA EMEF;GUARATINGUETA;GUARATINGUETA;5,55
218595,00;JOSE BENEDITO AVERALDO GALHARDO PROF EMEIEF;GUARATINGUETA;GUARATINGUETA;5,63
218601,00;VIRGILIO ROSAS DA SILVA PROF EMEF;GUARATINGUETA;GUARATINGUETA;5,08
218613,00;ALCINA SOARES NOVAES PROFA EMEF;GUARATINGUETA;GUARATINGUETA;5,20
218625,00;MARIA APARECIDA BROCA MEIRELLES EMEIEF;GUARATINGUETA;GUARATINGUETA;5,41
218637,00;ANDRE FREIRE PROF EMEIEF;GUARATINGUETA;GUARATINGUETA;5,29
218649,00;MARIA JULIA ANTUNES DO AMARAL MOREIRA PROFA EMEF;GUARATINGUETA;GUARATINGUETA;5,38
223086,00;FRANCISCA DE ALMEIDA CALOI PROFA EMEIEF;GUARATINGUETA;GUARATINGUETA;4,95
276029,00;JOSE AUGUSTO ANTUNES DO AMARAL PROF GO EMEIEF;GUARATINGUETA;GUARATINGUETA;5,46
436665,00;ANA FAUSTA DE MORAES PROFA EMEF;GUARATINGUETA;GUARATINGUETA;5,62
436677,00;ANTONIO DA CRUZ PAYAO PROF EMEIEF;GUARATINGUETA;GUARATINGUETA;5,27
436689,00;RAMAO GOMES PORTAO EMEF;GUARATINGUETA;GUARATINGUETA;5,42
436690,00;ELVIRA MARIA GIANNICO PROFA EMEFI;GUARATINGUETA;GUARATINGUETA;5,16
448667,00;GUILHERME EUGENIO FILIPPO FERNANDES DR EMEFI;GUARATINGUETA;GUARATINGUETA;5,32
600593,00;MARIA CONCEICAO FREIRE SALLES EMEIEF;GUARATINGUETA;GUARATINGUETA;5,05
905045,00;JOSE PEREIRA EBOLI PROF;GUARATINGUETA;GUARATINGUETA;5,16
921725,00;SYLVIO JOSE MARCONDES COELHO PROF;GUARATINGUETA;GUARATINGUETA;5,10
15003,00;CASTANHO DE ALMEIDA CEL;ITAPETININGA;GUAREI;5,22
45251,00;EZEQUIEL CASTANHO PROF;ITAPETININGA;GUAREI;4,79
67131,00;JOAO ALCINDO VIEIRA PROF EMEF;ITAPETININGA;GUAREI;5,10
4849,00;ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA VILMA RAGAZZI ROPA;JABOTICABAL;GUARIBA;5,27
23590,00;JOSE PACIFICO;JABOTICABAL;GUARIBA;5,24
40034,00;JOSEPHINA DE CAMARGO NEVES PROFESSORA;JABOTICABAL;GUARIBA;4,84
79352,00;MARIA HELENA MARTINEZ PROFA EMEBE;JABOTICABAL;GUARIBA;4,98
81917,00;IZABEL SADALLA GRISPINO PROFESSORA EMEB;JABOTICABAL;GUARIBA;4,98
132421,00;PAULO MANGOLINI PREFEITO EMEB;JABOTICABAL;GUARIBA;5,23
201121,00;MARIANA NAGATA CHENES PROFA EMEB;JABOTICABAL;GUARIBA;4,84
208450,00;MARLENE RIOTTO LOUZADA PROFA EMEB;JABOTICABAL;GUARIBA;4,97
220036,00;GINO BELLODI EMEB;JABOTICABAL;GUARIBA;5,46
245100,00;ALFREDO ROLIM DE MOURA PROF EMEB;JABOTICABAL;GUARIBA;5,62
245847,00;MARIA DA PENHA FRATTI PROFA EMEB;JABOTICABAL;GUARIBA;5,48
273181,00;MARIA CECILIA PACIFICO DE FARIA PROFA EMEB;JABOTICABAL;GUARIBA;5,03
273193,00;LUIZ GARAVELLO PROF EMEB;JABOTICABAL;GUARIBA;5,35
298013,00;BARROS PROF EMEB;JABOTICABAL;GUARIBA;5,40
463589,00;BENTO CARLOS BOTELHO DO AMARAL ETEC;JABOTICABAL;GUARIBA;5,44
470348,00;ANDREA GODOI WIK DELFINO PROFA EMEB;JABOTICABAL;GUARIBA;5,45
11447,00;JACINTO DO AMARAL NARDUCCI PROF;SANTOS;GUARUJA;4,65
11460,00;JOSE CAVARIANI PROFESSOR;SANTOS;GUARUJA;4,84
11484,00;WALTER SCHEPIS PROFESSOR;SANTOS;GUARUJA;5,06
11496,00;NOSSA SENHORA DOS NAVEGANTES;SANTOS;GUARUJA;4,69
11502,00;THEREZA SILVEIRA DE ALMEIDA PROFESSORA;SANTOS;GUARUJA;4,71
11514,00;DINIZ MARTINS PROFESSOR;SANTOS;GUARUJA;5,02
11526,00;EMIDIO JOSE PINHEIRO PROFESSOR;SANTOS;GUARUJA;5,46
11538,00;PAULO CLEMENTE SANTINI;SANTOS;GUARUJA;4,74
11548,00;RAQUEL DE CASTRO FERREIRA PROFESSORA;SANTOS;GUARUJA;5,23
11551,00;PHILOMENA CARDOSO DE OLIVEIRA PROFESSORA;SANTOS;GUARUJA;4,77
11563,00;GALDINO MOREIRA PROFESSOR;SANTOS;GUARUJA;4,84
11575,00;MARCILIO DIAS;SANTOS;GUARUJA;4,94
11587,00;VICENTE DE CARVALHO;SANTOS;GUARUJA;5,16
11666,00;EDUARDO GOMES MARECHAL DO AR;SANTOS;GUARUJA;5,20
11678,00;HUGO SANTOS SILVA DOUTOR;SANTOS;GUARUJA;5,46
37217,00;FRANCISCO PAIVA DE FIGUEIREDO PASTOR;SANTOS;GUARUJA;4,82
38775,00;DOMINGOS DE SOUZA PREFEITO;SANTOS;GUARUJA;5,25
40824,00;IGNACIO MIGUEL ESTEFNO;SANTOS;GUARUJA;4,94
41610,00;LAMIA DEL CISTIA;SANTOS;GUARUJA;4,79
42110,00;ARTHUR DE CAMPOS GONCALVES PROFESSOR;SANTOS;GUARUJA;5,00
42122,00;LUCAS NOGUEIRA GARCEZ PROFESSOR;SANTOS;GUARUJA;4,81
42134,00;IDALINO PINEZ PROFESSOR;SANTOS;GUARUJA;4,86
42146,00;WALDEMAR DA SILVA RIGOTTO PROFESSOR;SANTOS;GUARUJA;4,80
43345,00;MILTON BORGES YPIRANGA;SANTOS;GUARUJA;4,63
49141,00;TANCREDO NEVES PRESIDENTE;SANTOS;GUARUJA;4,80
55906,00;GLADSTON JAFET DOUTOR EMPGES;SANTOS;GUARUJA;4,86
55918,00;NAPOLEAO RODRIGUES LAUREANO DOUTOR ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,11
55931,00;ANTONIO FERREIRA DE ALMEIDA JUNIOR PROF ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,02
69590,00;GIUSFREDO SANTINI ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,92
73581,00;1 DE MAIO ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,11
77227,00;LUCIA FLORA DOS SANTOS PROFESSORA ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,13
79170,00;FRANKLIN DELANO ROOSEVELT PRESIDENTE EMEF;SANTOS;GUARUJA;5,15
82399,00;PAULO FREIRE ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,64
84463,00;MYRIAN TEREZINHA WICHROSKI MILLBOURN ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,91
85844,00;OSWALDO CRUZ DOUTOR ESCOLA MUNICIPAL UNIDADE II;SANTOS;GUARUJA;5,08
85856,00;ANGELINA DAIGE ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,14
93737,00;AFONSO NUNES VEREADOR EMPG E ENSINO SUPLETIVO;SANTOS;GUARUJA;4,86
98024,00;LUCIMARA DE JESUS VICENTE ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,03
224121,00;IVONETE DA SILVA CAMARA PROFESSORA ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,99
230959,00;HEBERT HENRY DOW DOUTOR ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,05
246268,00;MARIO CERQUEIRA LEITE ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,11
247248,00;JACIREMA DOS SANTOS FONTES ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,94
282467,00;DIRCE VALERIO GRACIA PROFESSORA ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,19
294937,00;ALBERTO SANTOS DUMONT ETEC;SANTOS;GUARUJA;5,62
296594,00;MARIA APARECIDA DE ARAUJO PROFESSORA ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,00
307048,00;SERGIO PEREIRA RODRIGUES ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,52
307051,00;ARY DA SILVA SOUZA VEREADOR ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,82
307075,00;BENEDICTA BLAC GONZALEZ ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,71
376802,00;FRANCISCO FIGUEIREDO VEREADOR ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,77
442987,00;VALERIA CRISTINA VIEIRA DA CRUZ SILVA ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,83
443943,00;BENEDITO CLAUDIO DA SILVA PROFESSOR ESCOLA MUNICIPAL;SANTOS;GUARUJA;5,08
445150,00;MARIA APARECIDA RAMOS CAMARGO PROFA ESCOLA MUNICIPAL;SANTOS;GUARUJA;4,79
901362,00;CORALINA RIBEIRO DOS SANTOS CALDEIRA DONA;SANTOS;GUARUJA;4,73
901374,00;LUIZ BENEDITINO FERREIRA;SANTOS;GUARUJA;4,69
903073,00;JACONIAS LEITE DA SILVA PASTOR;SANTOS;GUARUJA;4,95
906931,00;MANOEL JOSE DA CRUZ PASTOR;SANTOS;GUARUJA;4,81
908885,00;ROBERTO AMAURY GALLIERA DOUTOR;SANTOS;GUARUJA;4,91
925743,00;SAO FRANCISCO DE ASSIS;SANTOS;GUARUJA;4,75
5782,00;ENNIO CHIESA PROFESSOR;GUARULHOS SUL;GUARULHOS;5,04
5794,00;CAPISTRANO DE ABREU;GUARULHOS SUL;GUARULHOS;5,41
5800,00;JOAQUIM GARCIA SALVADOR PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,14
5812,00;MARIA ROSA BROTA PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,51
5824,00;CRISPINIANO CONSELHEIRO;GUARULHOS SUL;GUARULHOS;5,57
5836,00;BRASILIA CASTANHO DE OLIVEIRA DONA;GUARULHOS NORTE;GUARULHOS;5,28
5848,00;ALBERTO MENDES JR CAPITAO PM;GUARULHOS SUL;GUARULHOS;5,06
5859,00;MARIA ANGELICA SOAVE PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,18
5861,00;JOSE SCARAMELLI PROFESSOR;GUARULHOS SUL;GUARULHOS;5,56
5873,00;CONRADO SIVILA ALSINA PADRE;GUARULHOS NORTE;GUARULHOS;5,15
5885,00;ROTARY;GUARULHOS SUL;GUARULHOS;5,35
5897,00;PAULO NOGUEIRA PROFESSOR;GUARULHOS SUL;GUARULHOS;5,56
5903,00;MARIA HELENA FARIA LIMA E CUNHA;GUARULHOS NORTE;GUARULHOS;5,10
5915,00;JOSE ALVES DE CERQUEIRA CESAR;GUARULHOS SUL;GUARULHOS;5,63
5927,00;EMILIA ANNA ANTONIO PROFESSORA;GUARULHOS SUL;GUARULHOS;5,43
5939,00;PLINIO PAULO BRAGA PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,24
5940,00;IRMA CELESTE LAR;GUARULHOS SUL;GUARULHOS;5,41
5964,00;DULCE BREVES NEVES PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,17
5976,00;MARIA HELENA BARBOSA MARTINS PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,18
5988,00;MARIA LEONI;GUARULHOS NORTE;GUARULHOS;5,46
5997,00;VALDIVINO DE CASTRO PEREIRA;GUARULHOS NORTE;GUARULHOS;5,26
6002,00;AMARO JOSE DOS SANTOS PASTOR;GUARULHOS NORTE;GUARULHOS;5,19
6014,00;FRANCISCA DE ASSIS FERREIRA NOVAK;GUARULHOS NORTE;GUARULHOS;5,23
6026,00;ANTONIO DE RE VEREADOR;GUARULHOS SUL;GUARULHOS;5,52
6048,00;ARY GOMES CORONEL;GUARULHOS SUL;GUARULHOS;4,89
6051,00;JOSE ROBERTO FRIEBOLIN PROFESSOR;GUARULHOS SUL;GUARULHOS;5,65
6053,00;EPG - EPG GISELI LAZARINI DA SILVA PORTELA;GUARULHOS SUL;GUARULHOS;4,87
6063,00;FREDERICO DE BARROS BROTERO PROFESSOR;GUARULHOS SUL;GUARULHOS;5,61
6075,00;ERICO VERISSIMO;GUARULHOS SUL;GUARULHOS;5,37
6087,00;GENOEFA D AQUINO PACITTI PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,05
6099,00;JUVENAL RAMOS BARBOSA;GUARULHOS NORTE;GUARULHOS;5,31
6105,00;CARLOS MACHADO BITENCOURT MARECHAL;GUARULHOS SUL;GUARULHOS;5,25
6117,00;PAULO ROLIM LOUREIRO DOM;GUARULHOS SUL;GUARULHOS;5,48
6129,00;FRANCISCA BATISTA TRINDADE PROFESSORA;GUARULHOS SUL;GUARULHOS;5,50
6130,00;JOSE SYLVIO CIMINO PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,13
6142,00;MILTON CERNACH PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,09
6154,00;ROBERTO ALVES DOS SANTOS PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,29
6166,00;FRANCISCO ANTUNES FILHO;GUARULHOS NORTE;GUARULHOS;5,48
6178,00;ODETE FERNANDES PINTO DA SILVA PROFA;GUARULHOS NORTE;GUARULHOS;5,05
6185,00;WALDEMAR FREIRE VERAS VEREADOR;GUARULHOS SUL;GUARULHOS;5,31
6208,00;ALICE CHUERY PROFESSORA;GUARULHOS SUL;GUARULHOS;5,46
6212,00;CLARICE LISPECTOR;GUARULHOS SUL;GUARULHOS;5,43
6221,00;JOAO ALVARES DE SIQUEIRA BUENO;GUARULHOS SUL;GUARULHOS;5,29
6233,00;JOAO CRISPINIANO SOARES;GUARULHOS SUL;GUARULHOS;5,43
6245,00;JAIR MIRANDA DOUTOR;GUARULHOS SUL;GUARULHOS;5,32
6257,00;HOMERO RUBENS DE SA PROFESSOR;GUARULHOS SUL;GUARULHOS;5,38
6269,00;FABIO FANUCCHI PROFESSOR;GUARULHOS SUL;GUARULHOS;5,27
6270,00;ZILDA ROMEIRO PINTO MOREIRA DA SILVA PROF;GUARULHOS SUL;GUARULHOS;5,23
6282,00;BRUNO RICCO PADRE;GUARULHOS SUL;GUARULHOS;5,08
6294,00;CHIYO YAMAMOTO DONA;GUARULHOS NORTE;GUARULHOS;5,25
6300,00;ARTHUR MARRET PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,01
6312,00;ILIA ZILDA INNOCENTI BLANCO PROFESSORA;GUARULHOS NORTE;GUARULHOS;4,98
6324,00;SANDI MIYAKE CAPITAO AVIADOR;GUARULHOS NORTE;GUARULHOS;5,43
6336,00;JOAO DE ALMEIDA BARBOSA;GUARULHOS SUL;GUARULHOS;4,97
6348,00;VALENTIN GONZALEZ ALONSO PADRE;GUARULHOS SUL;GUARULHOS;5,01
6359,00;JOAO RIBEIRO DE BARROS COMANDANTE;GUARULHOS SUL;GUARULHOS;5,11
6361,00;ROBERTO HIPOLITO DA COSTA BRIGADEIRO DO AR;GUARULHOS SUL;GUARULHOS;5,50
6373,00;ANTONIO VIANA DE SOUZA PROFESSOR;GUARULHOS SUL;GUARULHOS;5,23
6397,00;CID AUGUSTO GUELLI PROFESSOR;GUARULHOS SUL;GUARULHOS;5,10
6427,00;JOAO CAVALHEIRO SALEM PROFESSOR;GUARULHOS SUL;GUARULHOS;5,16
6439,00;GUILHERMINO RODRIGUES DE LIMA;GUARULHOS SUL;GUARULHOS;4,75
6440,00;OSWALDO SAMPAIO ALVES;GUARULHOS SUL;GUARULHOS;5,25
6452,00;AUGUST JOHANNES FERDINANDUS STAUDER PADRE;GUARULHOS SUL;GUARULHOS;5,20
6464,00;THEREZINHA CLOSA ELEUTERIO PROFESSORA;GUARULHOS SUL;GUARULHOS;4,90
6488,00;ESTEVAM DIAS TAVARES PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,47
6497,00;VICENTE MELRO;GUARULHOS SUL;GUARULHOS;5,08
6506,00;HAROLDO VELOSO BRIGADEIRO;GUARULHOS NORTE;GUARULHOS;4,93
35701,00;ANTONIO GROTKOWSKY PASTOR E VEREADOR;GUARULHOS NORTE;GUARULHOS;5,10
35713,00;CYRO BARREIROS PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,12
35725,00;MARIA HILDA ORNELAS DE OLIVEIRA PROFESSORA;GUARULHOS SUL;GUARULHOS;5,08
36158,00;MARIO NAKATA PROFESSOR;GUARULHOS SUL;GUARULHOS;5,21
36687,00;HILDA PRATES GALLO PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,01
36699,00;SILVERIO BERTONI PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,25
37497,00;BENEDITA DE OLIVEIRA ALE PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,33
37503,00;FLAVIO XAVIER ARANTES PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,21
37515,00;FIORAVANTE IERVOLINO;GUARULHOS NORTE;GUARULHOS;5,67
37631,00;JOCILA PEREIRA GUIMARAES PROFESSORA;GUARULHOS SUL;GUARULHOS;5,47
38362,00;BARTHOLOMEU DE CARLOS;GUARULHOS SUL;GUARULHOS;5,07
38374,00;ALBERTO BACAN PROFESSOR;GUARULHOS SUL;GUARULHOS;4,76
39184,00;ROBERTA MARIA LOPES CHAVES PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,31
39469,00;SERAPHINA RENZI MARTELLO;GUARULHOS NORTE;GUARULHOS;5,35
41099,00;ALLYRIO DE FIGUEIREDO BRASIL PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,39
41889,00;CARLOS GIULIETTO;GUARULHOS NORTE;GUARULHOS;5,27
41890,00;GLAUBER ROCHA;GUARULHOS NORTE;GUARULHOS;5,49
41919,00;SEBASTIAO WALTER FUSCO;GUARULHOS SUL;GUARULHOS;5,07
41920,00;LICINIO CARPINELLI PROFESSOR;GUARULHOS SUL;GUARULHOS;5,00
41932,00;ARY JORGE ZEITUNE PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,28
43312,00;BOM PASTOR;GUARULHOS NORTE;GUARULHOS;4,95
46395,00;WALDOMIRO POMPEO PREFEITO;GUARULHOS NORTE;GUARULHOS;5,19
46413,00;MAURICIO NAZAR PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,06
46425,00;HELIO POLESEL PROFESSOR;GUARULHOS NORTE;GUARULHOS;5,03
46437,00;SALIME MUDEH PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,30
48069,00;MARIA APPARECIDA RANSANI MAGALHAES PROFESSORA;GUARULHOS NORTE;GUARULHOS;4,89
48471,00;CANTIDIO SAMPAIO DEPUTADO;GUARULHOS NORTE;GUARULHOS;4,88
48859,00;VALDERICE THEREZINHA DA MOTTA CAMPOS MARCHINI PROFESSORA;GUARULHOS NORTE;GUARULHOS;5,06
48860,00;ANTONIO VELASCO ARAGON PADRE;GUARULHOS NORTE;GUARULHOS;5,16
48872,00;MAURICIO GOULART DEPUTADO;GUARULHOS SUL;GUARULHOS;5,17
50088,00;EPG - EPG DALMEIDA BARBOSA;GUARULHOS SUL;GUARULHOS;5,19
